Review_ID,Sentence_ID,Text,Token_Text,Opinion_Target,Opinion_Category,Opinion_Polarity
1439875,1439875:3,the food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you dont like,food get pricey prixe fixe tasting menu greatest food good price cater food food allergy food dont like,prixe fixe tasting menu,FOOD#PRICES,positive
1439875,1439875:3,the food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you dont like,food get pricey prixe fixe tasting menu greatest food good price cater food food allergy food dont like,service,SERVICE#GENERAL,positive
1448587,1448587:0,with the exception of our lemon salad that had so much pepper on it that our eyes started watering the food here was decent not great,exception lemon salad much pepper eye started watering food decent great,lemon salad,FOOD#QUALITY,negative
1448587,1448587:1,the menu is very limited i think we counted 4 or 5 entrees,menu limited think counted entree,menu,FOOD#STYLE_OPTIONS,negative
1448587,1448587:2,we ordered the special grilled branzino that was so infused with bone it was difficult to eat,ordered special grilled branzino infused bone difficult eat,grilled branzino,FOOD#QUALITY,negative
1448587,1448587:4,problem is nothing at prune is particularly memorable,problem nothing prune particularly memorable,Prune,RESTAURANT#GENERAL,negative
1448587,1448587:5,no plans to return anytime soon,plan return anytime soon,restaurant,RESTAURANT#GENERAL,negative
1451107,1451107:0,this place is so much fun,place much fun,place,AMBIENCE#GENERAL,positive
1451107,1451107:1,our family never expected such incredible entertainment in a restaurant,family never expected incredible entertainment restaurant,entertainment,AMBIENCE#GENERAL,positive
1451107,1451107:4,our food was great too,food great,food,FOOD#QUALITY,positive
1451107,1451107:5,and really large portions,really large portion,portions,FOOD#STYLE_OPTIONS,positive
1451107,1451107:6,the staff was the friendliest that have seen in new york,staff friendliest seen new york,staff,SERVICE#GENERAL,positive
1451107,1451107:7,we will go back every time we are in the city,back every time city,restaurant,RESTAURANT#GENERAL,positive
1451109,1451109:0,if you want something really different than try jekyll and hyde,want something really different try jekyll hyde,Jekyll and Hyde,RESTAURANT#GENERAL,positive
1451109,1451109:1,it is a lot of fun with live entertainment and all kinds of disney type special effects,lot fun live entertainment kind disney type special effect,ambience,AMBIENCE#GENERAL,positive
1451109,1451109:2,the food was pretty tradional but it was hot and good with large portions,food pretty tradional hot good large portion,food,FOOD#QUALITY,positive
1451109,1451109:2,the food was pretty tradional but it was hot and good with large portions,food pretty tradional hot good large portion,portions,FOOD#STYLE_OPTIONS,positive
1451109,1451109:3,i highly recommend it,highly recommend,restaurant,RESTAURANT#GENERAL,positive
1457607,1457607:0,the place is a lot of fun,place lot fun,place,AMBIENCE#GENERAL,positive
1457607,1457607:1,my six year old loved it,six year old loved,restaurant,RESTAURANT#GENERAL,positive
1457607,1457607:2,the characters really make for an enjoyable experience,character really make enjoyable experience,characters,AMBIENCE#GENERAL,positive
1457607,1457607:3,the food however is what one might expect,food however one might expect,food,FOOD#QUALITY,negative
1457607,1457607:4,it is very overpriced and not very tasty,overpriced tasty,food,FOOD#QUALITY,negative
1457607,1457607:4,it is very overpriced and not very tasty,overpriced tasty,food,FOOD#PRICES,negative
1457607,1457607:5,however i think jeckll and hydes t is one of those places that is fun to do once,however think jeckll hydes one place fun,Jeckll and Hydes,RESTAURANT#GENERAL,positive
1457607,1457607:6,we had a good time,good time,restaurant,RESTAURANT#GENERAL,positive
1459569,1459569:0,went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them,went wife wait table even though could see many empty reservation sigh,service,SERVICE#GENERAL,negative
1459569,1459569:1,service was slow had to wait to order and get food although not crowded,service slow wait order get food although crowded,Service,SERVICE#GENERAL,negative
1459569,1459569:2,drinks way over priced,drink way priced,Drinks,DRINKS#PRICES,negative
1459569,1459569:3,food was good not great not worth the wait or another visit,food good great worth wait another visit,restaurant,RESTAURANT#GENERAL,negative
1460715,1460715:0,great pizza for lunch place,great pizza lunch place,pizza,FOOD#QUALITY,positive
1460715,1460715:1,service was quick,service quick,Service,SERVICE#GENERAL,positive
1460715,1460715:2,the pizza was great,pizza great,pizza,FOOD#QUALITY,positive
1460715,1460715:3,and it was quick which is very important,quick important,service,SERVICE#GENERAL,positive
1460715,1460715:5,it was wonderful,wonderful,drinks,DRINKS#QUALITY,positive
1470286,1470286:0,whenever you need a sushi fix mizu will be there with quality fish and great service,whenever need sushi fix mizu quality fish great service,fish,FOOD#QUALITY,positive
1470286,1470286:0,whenever you need a sushi fix mizu will be there with quality fish and great service,whenever need sushi fix mizu quality fish great service,service,SERVICE#GENERAL,positive
1470286,1470286:1,delivery is fast too,delivery fast,Delivery,SERVICE#GENERAL,positive
1470286,1470286:2,great friendly service fast seating fast delivery excellent sushi,great friendly service fast seating fast delivery excellent sushi,service,SERVICE#GENERAL,positive
1470286,1470286:2,great friendly service fast seating fast delivery excellent sushi,great friendly service fast seating fast delivery excellent sushi,seating,SERVICE#GENERAL,positive
1470286,1470286:2,great friendly service fast seating fast delivery excellent sushi,great friendly service fast seating fast delivery excellent sushi,Delivery,SERVICE#GENERAL,positive
1470286,1470286:2,great friendly service fast seating fast delivery excellent sushi,great friendly service fast seating fast delivery excellent sushi,sushi,FOOD#QUALITY,positive
1470286,1470286:3,a little overpriced but worth it once you take a bite,little overpriced worth take bite,food,FOOD#PRICES,negative
1470286,1470286:3,a little overpriced but worth it once you take a bite,little overpriced worth take bite,food,FOOD#QUALITY,positive
1470334,1470334:1,essabagel either by stytown or midtown is by far the best bagel in ny,essabagel either stytown midtown far best bagel,bagel,FOOD#QUALITY,positive
1470334,1470334:2,the bagels always warm soft on the inside crispy on the outside and enormous in size,bagel always warm soft inside crispy outside enormous size,bagels,FOOD#QUALITY,positive
1470334,1470334:2,the bagels always warm soft on the inside crispy on the outside and enormous in size,bagel always warm soft inside crispy outside enormous size,bagels,FOOD#STYLE_OPTIONS,positive
1470334,1470334:3,they have a huge selection of different cream cheeses and all of their salads are great,huge selection different cream cheese salad great,salads,FOOD#QUALITY,positive
1470334,1470334:3,they have a huge selection of different cream cheeses and all of their salads are great,huge selection different cream cheese salad great,cream cheeses,FOOD#STYLE_OPTIONS,positive
1470334,1470334:4,the lox is always fresh too,lox always fresh,lox,FOOD#QUALITY,positive
1470334,1470334:5,highly recommended to all,highly recommended,restaurant,RESTAURANT#GENERAL,positive
1471273,1471273:2,not impressed with the food,impressed food,food,FOOD#QUALITY,negative
1471273,1471273:3,prices too high for this cramped and unappealing resturant,price high cramped unappealing resturant,resturant,RESTAURANT#PRICES,negative
1471273,1471273:3,prices too high for this cramped and unappealing resturant,price high cramped unappealing resturant,resturant,AMBIENCE#GENERAL,negative
1471273,1471273:4,zero ambiance to boot,zero ambiance boot,ambiance,AMBIENCE#GENERAL,negative
1476493,1476493:0,i thought this place was totally overrated,thought place totally overrated,place,RESTAURANT#GENERAL,negative
1476493,1476493:2,the ambience was nice but service wasnt so great,ambience nice service wasnt great,ambience,AMBIENCE#GENERAL,positive
1476493,1476493:2,the ambience was nice but service wasnt so great,ambience nice service wasnt great,service,SERVICE#GENERAL,negative
1476493,1476493:3,when you add it all together it just doesnt seem worth it to meespecially considering the prices,add together doesnt seem worth meespecially considering price,restaurant,RESTAURANT#GENERAL,negative
1476493,1476493:3,when you add it all together it just doesnt seem worth it to meespecially considering the prices,add together doesnt seem worth meespecially considering price,restaurant,RESTAURANT#PRICES,negative
1477631,1477631:0,this is the best shabushabu restaurant in the trystate area,best shabushabu restaurant trystate area,Shabu-Shabu Restaurant,RESTAURANT#GENERAL,positive
1477631,1477631:1,i have lived in japan for 7 years and the taste of the food and the feel of the restaurant is like being back in japan,lived japan year taste food feel restaurant like back japan,food,FOOD#QUALITY,positive
1477631,1477631:1,i have lived in japan for 7 years and the taste of the food and the feel of the restaurant is like being back in japan,lived japan year taste food feel restaurant like back japan,feel,AMBIENCE#GENERAL,positive
1477631,1477631:2,thius is a must for anyone who loves shabushabu,thius must anyone love shabushabu,Shabu-Shabu,FOOD#QUALITY,positive
1486041,1486041:0,the atmosphere is nothing special but it feels like a sushi establishment in tokyo,atmosphere nothing special feel like sushi establishment tokyo,atmosphere,AMBIENCE#GENERAL,positive
